Titre de tracé : Burnt Church
"#,""Date Heure, GMT-04:00"",""Pres. abs., kPa (LGR S/N: 22224407, SEN S/N: 22224407)"",""Temp., °C (LGR S/N: 22224407, SEN S/N: 22224407)"",""Coupleur détaché (LGR S/N: 22224407)"",""Coupleur attaché (LGR S/N: 22224407)"",""Hôte connecté (LGR S/N: 22224407)"",""Fin de fichier (LGR S/N: 22224407)"""
1,05/08/25 10:00:00 AM,101.063,16.332,Enregistré,,,
2,05/08/25 11:00:00 AM,101.245,15.569,,,,
3,05/08/25 12:00:00 PM,101.393,14.230,,,,
4,05/08/25 01:00:00 PM,101.486,13.365,,,,
5,05/08/25 02:00:00 PM,101.410,12.013,,,,
6,05/08/25 03:00:00 PM,101.462,12.883,,,,
7,05/08/25 04:00:00 PM,101.738,14.613,,,,
8,05/08/25 05:00:00 PM,101.731,15.473,,,,
9,05/08/25 06:00:00 PM,101.813,15.760,,,,
10,05/08/25 07:00:00 PM,101.878,15.282,,,,
11,05/08/25 08:00:00 PM,101.963,14.325,,,,
12,05/08/25 09:00:00 PM,102.041,13.076,,,,
13,05/08/25 10:00:00 PM,102.092,11.916,,,,
14,05/08/25 11:00:00 PM,102.151,10.748,,,,
15,05/09/25 12:00:00 AM,102.173,9.768,,,,
16,05/09/25 01:00:00 AM,102.171,8.779,,,,
17,05/09/25 02:00:00 AM,102.177,7.882,,,,
18,05/09/25 03:00:00 AM,102.191,7.179,,,,
19,05/09/25 04:00:00 AM,102.193,6.573,,,,
20,05/09/25 05:00:00 AM,102.205,6.064,,,,
21,05/09/25 06:00:00 AM,102.216,5.655,,,,
22,05/09/25 07:00:00 AM,102.468,5.757,,,,
23,05/09/25 08:00:00 AM,102.488,6.674,,,,
24,05/09/25 09:00:00 AM,102.443,7.280,,,,
25,05/09/25 10:00:00 AM,102.424,8.680,,,,
26,05/09/25 11:00:00 AM,102.389,10.161,,,,
27,05/09/25 12:00:00 PM,102.380,11.722,,,,
28,05/09/25 01:00:00 PM,102.294,13.076,,,,
29,05/09/25 02:00:00 PM,102.295,14.804,,,,
30,05/09/25 03:00:00 PM,102.042,14.804,,,,
31,05/09/25 04:00:00 PM,101.978,18.140,,,,
32,05/09/25 05:00:00 PM,102.140,20.329,,,,
33,05/09/25 06:00:00 PM,102.096,20.329,,,,
34,05/09/25 07:00:00 PM,102.057,19.758,,,,
35,05/09/25 08:00:00 PM,101.986,18.236,,,,
36,05/09/25 09:00:00 PM,101.961,16.523,,,,
37,05/09/25 10:00:00 PM,101.932,14.804,,,,
38,05/09/25 11:00:00 PM,101.838,13.365,,,,
39,05/10/25 12:00:00 AM,101.783,12.013,,,,
40,05/10/25 01:00:00 AM,101.733,10.846,,,,
41,05/10/25 02:00:00 AM,101.635,9.866,,,,
42,05/10/25 03:00:00 AM,101.522,8.978,,,,
43,05/10/25 04:00:00 AM,101.506,8.182,,,,
44,05/10/25 05:00:00 AM,101.411,7.582,,,,
45,05/10/25 06:00:00 AM,101.381,7.079,,,,
46,05/10/25 07:00:00 AM,101.338,6.674,,,,
47,05/10/25 08:00:00 AM,101.218,6.471,,,,
48,05/10/25 09:00:00 AM,101.098,6.370,,,,
49,05/10/25 10:00:00 AM,100.934,6.370,,,,
50,05/10/25 11:00:00 AM,100.856,6.775,,,,
51,05/10/25 12:00:00 PM,100.767,7.179,,,,
52,05/10/25 01:00:00 PM,100.645,7.381,,,,
53,05/10/25 02:00:00 PM,100.382,7.481,,,,
54,05/10/25 03:00:00 PM,100.262,7.481,,,,
55,05/10/25 04:00:00 PM,100.026,10.455,,,,
56,05/10/25 05:00:00 PM,100.059,12.013,,,,
57,05/10/25 06:00:00 PM,99.935,11.528,,,,
58,05/10/25 07:00:00 PM,99.924,10.748,,,,
59,05/10/25 08:00:00 PM,99.836,9.866,,,,
60,05/10/25 09:00:00 PM,99.756,9.176,,,,
61,05/10/25 10:00:00 PM,99.784,8.481,,,,
62,05/10/25 11:00:00 PM,99.754,8.082,,,,
63,05/11/25 12:00:00 AM,99.778,7.782,,,,
64,05/11/25 01:00:00 AM,99.802,7.481,,,,
65,05/11/25 02:00:00 AM,99.869,7.280,,,,
66,05/11/25 03:00:00 AM,99.870,7.079,,,,
67,05/11/25 04:00:00 AM,99.947,6.877,,,,
68,05/11/25 05:00:00 AM,99.959,6.674,,,,
69,05/11/25 06:00:00 AM,99.938,6.471,,,,
70,05/11/25 07:00:00 AM,99.993,6.471,,,,
71,05/11/25 08:00:00 AM,100.056,6.978,,,,
72,05/11/25 09:00:00 AM,100.102,8.382,,,,
73,05/11/25 10:00:00 AM,100.096,11.722,,,,
74,05/11/25 11:00:00 AM,100.144,15.091,,,,
75,05/11/25 12:00:00 PM,100.183,17.665,,,,
76,05/11/25 01:00:00 PM,100.440,19.187,,,,
77,05/11/25 02:00:00 PM,100.557,20.138,,,,
78,05/11/25 03:00:00 PM,100.636,19.662,,,,
79,05/11/25 04:00:00 PM,100.534,19.758,,,,
80,05/11/25 05:00:00 PM,100.747,20.043,,,,
81,05/11/25 06:00:00 PM,100.841,17.760,,,,
82,05/11/25 07:00:00 PM,100.950,15.473,,,,
83,05/11/25 08:00:00 PM,101.085,13.654,,,,
84,05/11/25 09:00:00 PM,101.133,12.110,,,,
85,05/11/25 10:00:00 PM,101.131,10.748,,,,
86,05/11/25 11:00:00 PM,101.177,9.571,,,,
87,05/12/25 12:00:00 AM,101.251,8.581,,,,
88,05/12/25 01:00:00 AM,101.269,7.582,,,,
89,05/12/25 02:00:00 AM,101.283,6.674,,,,
90,05/12/25 03:00:00 AM,101.373,5.860,,,,
91,05/12/25 04:00:00 AM,101.416,5.141,,,,
92,05/12/25 05:00:00 AM,101.481,4.623,,,,
93,05/12/25 06:00:00 AM,101.545,4.102,,,,
94,05/12/25 07:00:00 AM,101.698,4.102,,,,
95,05/12/25 08:00:00 AM,101.733,6.573,,,,
96,05/12/25 09:00:00 AM,101.731,8.978,,,,
97,05/12/25 10:00:00 AM,101.606,10.455,,,,
98,05/12/25 11:00:00 AM,101.485,12.787,,,,
99,05/12/25 12:00:00 PM,101.405,15.282,,,,
100,05/12/25 01:00:00 PM,101.353,17.094,,,,
101,05/12/25 02:00:00 PM,101.271,17.760,,,,
102,05/12/25 03:00:00 PM,101.111,16.618,,,,
103,05/12/25 04:00:00 PM,101.045,16.141,,,,
104,05/12/25 05:00:00 PM,100.946,17.094,,,,
105,05/12/25 06:00:00 PM,100.971,17.855,,,,
106,05/12/25 07:00:00 PM,100.990,17.094,,,,
107,05/12/25 08:00:00 PM,100.977,15.760,,,,
108,05/12/25 09:00:00 PM,101.051,14.325,,,,
