Titre de tracé : Président-Ouest
"#,""Date Heure, GMT-04:00"",""Pres. abs., kPa (LGR S/N: 22224386, SEN S/N: 22224386)"",""Temp., °C (LGR S/N: 22224386, SEN S/N: 22224386)"",""Coupleur détaché (LGR S/N: 22224386)"",""Coupleur attaché (LGR S/N: 22224386)"",""Hôte connecté (LGR S/N: 22224386)"",""Arrêté (LGR S/N: 22224386)"",""Fin de fichier (LGR S/N: 22224386)"""
1,09/16/25 06:00:00 PM,101.413,24.448,Enregistré,,,,
2,09/16/25 07:00:00 PM,102.006,23.869,,,,,
3,09/16/25 08:00:00 PM,101.999,23.004,,,,,
4,09/16/25 09:00:00 PM,102.040,22.429,,,,,
5,09/16/25 10:00:00 PM,102.012,21.855,,,,,
6,09/16/25 11:00:00 PM,101.989,21.378,,,,,
7,09/17/25 12:00:00 AM,101.950,20.805,,,,,
8,09/17/25 01:00:00 AM,101.945,20.234,,,,,
9,09/17/25 02:00:00 AM,101.921,19.758,,,,,
10,09/17/25 03:00:00 AM,101.870,19.187,,,,,
11,09/17/25 04:00:00 AM,101.831,18.616,,,,,
12,09/17/25 05:00:00 AM,101.830,18.140,,,,,
13,09/17/25 06:00:00 AM,101.853,17.665,,,,,
14,09/17/25 07:00:00 AM,100.823,16.999,,,,,
15,09/17/25 08:00:00 AM,100.978,16.427,,,,,
16,09/17/25 09:00:00 AM,101.400,16.618,,,,,
17,09/17/25 10:00:00 AM,101.720,19.853,,,,,
18,09/17/25 11:00:00 AM,101.693,23.581,,,,,
19,09/17/25 12:00:00 PM,101.498,24.062,,,,,
20,09/17/25 01:00:00 PM,100.525,23.677,,,,,
21,09/17/25 02:00:00 PM,100.591,17.189,,,,,
22,09/17/25 03:00:00 PM,100.500,11.236,,,,,
23,09/17/25 04:00:00 PM,100.444,10.357,,,,,
24,09/17/25 05:00:00 PM,100.377,10.161,,,,,
25,09/17/25 06:00:00 PM,100.315,10.063,,,,,
26,09/17/25 07:00:00 PM,100.258,10.063,,,,,
27,09/17/25 08:00:00 PM,100.224,10.063,,,,,
28,09/17/25 09:00:00 PM,100.213,10.063,,,,,
29,09/17/25 10:00:00 PM,100.178,10.063,,,,,
30,09/17/25 11:00:00 PM,100.162,9.965,,,,,
31,09/18/25 12:00:00 AM,100.139,9.965,,,,,
32,09/18/25 01:00:00 AM,100.082,9.965,,,,,
33,09/18/25 02:00:00 AM,100.059,9.965,,,,,
34,09/18/25 03:00:00 AM,100.014,9.965,,,,,
35,09/18/25 04:00:00 AM,99.968,9.965,,,,,
36,09/18/25 05:00:00 AM,99.968,9.965,,,,,
37,09/18/25 06:00:00 AM,99.899,9.965,,,,,
38,09/18/25 07:00:00 AM,99.888,9.965,,,,,
39,09/18/25 08:00:00 AM,99.842,9.965,,,,,
40,09/18/25 09:00:00 AM,99.808,9.965,,,,,
41,09/18/25 10:00:00 AM,99.774,9.965,,,,,
42,09/18/25 11:00:00 AM,99.705,9.965,,,,,
43,09/18/25 12:00:00 PM,99.625,9.965,,,,,
44,09/18/25 01:00:00 PM,99.591,9.965,,,,,
45,09/18/25 02:00:00 PM,99.603,9.965,,,,,
46,09/18/25 03:00:00 PM,99.591,9.965,,,,,
47,09/18/25 04:00:00 PM,99.637,9.965,,,,,
48,09/18/25 05:00:00 PM,99.728,9.965,,,,,
49,09/18/25 06:00:00 PM,99.797,9.965,,,,,
50,09/18/25 07:00:00 PM,99.831,9.965,,,,,
51,09/18/25 08:00:00 PM,99.934,9.965,,,,,
52,09/18/25 09:00:00 PM,100.071,9.965,,,,,
53,09/18/25 10:00:00 PM,100.082,9.965,,,,,
54,09/18/25 11:00:00 PM,100.128,9.965,,,,,
55,09/19/25 12:00:00 AM,100.162,9.965,,,,,
56,09/19/25 01:00:00 AM,100.185,9.965,,,,,
57,09/19/25 02:00:00 AM,100.219,9.965,,,,,
58,09/19/25 03:00:00 AM,100.253,9.965,,,,,
59,09/19/25 04:00:00 AM,100.322,9.965,,,,,
60,09/19/25 05:00:00 AM,100.367,9.965,,,,,
61,09/19/25 06:00:00 AM,100.459,9.965,,,,,
62,09/19/25 07:00:00 AM,100.561,9.965,,,,,
63,09/19/25 08:00:00 AM,100.676,9.965,,,,,
64,09/19/25 09:00:00 AM,100.733,9.965,,,,,
65,09/19/25 10:00:00 AM,100.755,9.965,,,,,
66,09/19/25 11:00:00 AM,100.767,9.965,,,,,
67,09/19/25 12:00:00 PM,100.778,9.965,,,,,
68,09/19/25 01:00:00 PM,100.790,9.965,,,,,
69,09/19/25 02:00:00 PM,100.813,9.965,,,,,
70,09/19/25 03:00:00 PM,100.824,9.965,,,,,
71,09/19/25 04:00:00 PM,100.904,9.965,,,,,
72,09/19/25 05:00:00 PM,100.949,9.965,,,,,
73,09/19/25 06:00:00 PM,101.007,9.965,,,,,
74,09/19/25 07:00:00 PM,101.086,9.965,,,,,
75,09/19/25 08:00:00 PM,101.178,9.965,,,,,
76,09/19/25 09:00:00 PM,101.223,9.965,,,,,
77,09/19/25 10:00:00 PM,101.315,9.965,,,,,
78,09/19/25 11:00:00 PM,101.349,9.965,,,,,
79,09/20/25 12:00:00 AM,101.383,9.965,,,,,
80,09/20/25 01:00:00 AM,101.417,9.965,,,,,
81,09/20/25 02:00:00 AM,101.417,9.965,,,,,
82,09/20/25 03:00:00 AM,101.429,9.965,,,,,
83,09/20/25 04:00:00 AM,101.463,9.965,,,,,
84,09/20/25 05:00:00 AM,101.486,9.965,,,,,
85,09/20/25 06:00:00 AM,101.509,9.965,,,,,
86,09/20/25 07:00:00 AM,101.589,9.965,,,,,
87,09/20/25 08:00:00 AM,101.639,10.063,,,,,
88,09/20/25 09:00:00 AM,101.731,10.063,,,,,
89,09/20/25 10:00:00 AM,101.754,10.063,,,,,
90,09/20/25 11:00:00 AM,101.765,10.063,,,,,
91,09/20/25 12:00:00 PM,101.765,10.063,,,,,
92,09/20/25 01:00:00 PM,101.788,10.063,,,,,
93,09/20/25 02:00:00 PM,101.799,10.063,,,,,
94,09/20/25 03:00:00 PM,101.765,10.063,,,,,
95,09/20/25 04:00:00 PM,101.799,10.063,,,,,
96,09/20/25 05:00:00 PM,101.811,10.063,,,,,
97,09/20/25 06:00:00 PM,101.833,10.063,,,,,
98,09/20/25 07:00:00 PM,101.879,10.063,,,,,
99,09/20/25 08:00:00 PM,101.959,10.063,,,,,
100,09/20/25 09:00:00 PM,102.016,10.063,,,,,
101,09/20/25 10:00:00 PM,102.050,10.063,,,,,
102,09/20/25 11:00:00 PM,102.027,10.063,,,,,
103,09/21/25 12:00:00 AM,102.039,10.063,,,,,
104,09/21/25 01:00:00 AM,102.062,10.063,,,,,
105,09/21/25 02:00:00 AM,102.091,9.965,,,,,
106,09/21/25 03:00:00 AM,102.045,9.965,,,,,
107,09/21/25 04:00:00 AM,102.057,9.965,,,,,
108,09/21/25 05:00:00 AM,102.079,9.965,,,,,
109,09/21/25 06:00:00 AM,102.079,9.965,,,,,
110,09/21/25 07:00:00 AM,102.079,9.965,,,,,
111,09/21/25 08:00:00 AM,102.091,9.965,,,,,
112,09/21/25 09:00:00 AM,102.068,9.965,,,,,
113,09/21/25 10:00:00 AM,102.022,9.965,,,,,
114,09/21/25 11:00:00 AM,101.954,9.965,,,,,
115,09/21/25 12:00:00 PM,101.863,9.965,,,,,
116,09/21/25 01:00:00 PM,101.771,9.965,,,,,
117,09/21/25 02:00:00 PM,101.691,9.965,,,,,
118,09/21/25 03:00:00 PM,101.634,9.965,,,,,
119,09/21/25 04:00:00 PM,101.486,9.965,,,,,
120,09/21/25 05:00:00 PM,101.429,9.965,,,,,
121,09/21/25 06:00:00 PM,101.349,9.965,,,,,
122,09/21/25 07:00:00 PM,101.315,9.965,,,,,
123,09/21/25 08:00:00 PM,101.338,9.965,,,,,
124,09/21/25 09:00:00 PM,101.292,9.965,,,,,
125,09/21/25 10:00:00 PM,101.303,9.965,,,,,
126,09/21/25 11:00:00 PM,101.269,9.965,,,,,
127,09/22/25 12:00:00 AM,101.223,9.965,,,,,
128,09/22/25 01:00:00 AM,101.189,9.965,,,,,
129,09/22/25 02:00:00 AM,101.201,9.965,,,,,
130,09/22/25 03:00:00 AM,101.189,9.965,,,,,
131,09/22/25 04:00:00 AM,101.178,9.965,,,,,
132,09/22/25 05:00:00 AM,101.155,9.965,,,,,
133,09/22/25 06:00:00 AM,101.155,9.965,,,,,
134,09/22/25 07:00:00 AM,101.098,9.965,,,,,
135,09/22/25 08:00:00 AM,101.098,9.965,,,,,
136,09/22/25 09:00:00 AM,101.075,9.965,,,,,
137,09/22/25 10:00:00 AM,101.007,9.965,,,,,
138,09/22/25 11:00:00 AM,100.949,9.965,,,,,
139,09/22/25 12:00:00 PM,100.858,9.965,,,,,
140,09/22/25 01:00:00 PM,100.767,9.965,,,,,
